Avec vectorisation
6230016,0.00857208,0.0029251
6310144,0.00866867,0.00299305
6390784,0.00879507,0.00305756
6471936,0.00890189,0.00308415
6553600,0.00899249,0.00304571
6635776,0.00916381,0.00321588
6718464,0.00926103,0.00322739
6801664,0.00934379,0.00326872
6885376,0.00946366,0.00320744
6969600,0.00962267,0.00336445
7054336,0.00969767,0.00339472
7139584,0.00984219,0.00335883
7225344,0.00996314,0.00349454
7311616,0.010068,0.00354035
7398400,0.0101968,0.00358284
7485696,0.0102841,0.00364284
7573504,0.0103986,0.00367068
7661824,0.0105323,0.00372173
7750656,0.0107029,0.00379894
7840000,0.0108183,0.00384375
7929856,0.011298,0.00606775
8020224,0.0110362,0.00380096
8111104,0.0111642,0.00401104
8202496,0.0112153,0.00392024
8294400,0.0113817,0.00407969
8386816,0.0115036,0.00400283
8479744,0.0116836,0.00418322
8573184,0.0118449,0.00424395
8667136,0.0119786,0.00429947
8761600,0.012065,0.00435597
8856576,0.0121574,0.00438491
8952064,0.0123342,0.00445972
9048064,0.0124452,0.00436077
9144576,0.0126319,0.00456277
9241600,0.0127125,0.00449048
9339136,0.0128004,0.00448686
9437184,0.0129545,0.00474697
9535744,0.0131652,0.00476916
9634816,0.0133096,0.00484025
9734400,0.0133378,0.00481496
9834496,0.0134871,0.00487543
9935104,0.0136928,0.00501108
10036224,0.0137811,0.00502658
10137856,0.0139501,0.00505162
10240000,0.014142,0.00515135
10342656,0.014234,0.00515781
10445824,0.0142984,0.00520007
10549504,0.0144563,0.00512436
10653696,0.0146329,0.00532466
10758400,0.0147782,0.00520702
10863616,0.0149472,0.00541725
10969344,0.0151146,0.00554302
11075584,0.0152297,0.00548107
11182336,0.0153634,0.00558526
11289600,0.0154632,0.00548349
11397376,0.0157142,0.00562339
11505664,0.0158474,0.00590833
11614464,0.0159451,0.00562132
11723776,0.0161353,0.00599604
11833600,0.0162277,0.0057765
11943936,0.016512,0.00610149
12054784,0.0165672,0.0058716
12166144,0.0167332,0.00610651
12278016,0.0168558,0.0061735
12390400,0.0171202,0.00629577
12503296,0.017186,0.0062301
12616704,0.0174341,0.00629206
12730624,0.0176103,0.00651952
12845056,0.0175771,0.00628945
12960000,0.0182874,0.00904436
13075456,0.0179259,0.0064263
13191424,0.018093,0.00647464
13307904,0.0183066,0.00683928
13424896,0.0183495,0.00657999
13542400,0.0186599,0.00683991
13660416,0.0187705,0.00690542
13778944,0.0189919,0.00712336
13897984,0.0190762,0.00684457
14017536,0.0192162,0.00707854
14137600,0.0195792,0.00730143
14258176,0.019568,0.00720541
14379264,0.019723,0.00731145
14500864,0.0199413,0.00738891
14622976,0.0200956,0.00732873
14745600,0.0202558,0.00751179
14868736,0.0205592,0.00750955
14992384,0.0207273,0.00775944
15116544,0.020733,0.00767746
15241216,0.0209423,0.00775009
15366400,0.0211556,0.00779789
15492096,0.0213098,0.00801877
15618304,0.0216237,0.00813872
15745024,0.0216291,0.00806274
15872256,0.0219242,0.00827617
16000000,0.0220705,0.00832657
16128256,0.0221103,0.00820993
16257024,0.0224378,0.00847615
16386304,0.0225002,0.00816735
16516096,0.0226666,0.00841959
16646400,0.022914,0.00840588
16777216,0.0229789,0.00855862
Sans vectorisation
1024,2.755e-06,1.314e-06
2304,6.418e-06,1.636e-06
4096,9.299e-06,1.818e-06
6400,1.5899e-05,2.771e-06
9216,2.1402e-05,4.537e-06
12544,2.781e-05,5.497e-06
16384,7.1598e-05,1.0966e-05
20736,3.5356e-05,5.477e-06
25600,6.4632e-05,8.774e-06
30976,7.7353e-05,9.709e-06
36864,9.6838e-05,1.3043e-05
43264,6.985e-05,1.5344e-05
50176,9.491e-05,1.2112e-05
57600,0.000159031,1.9359e-05
65536,9.7247e-05,1.2422e-05
73984,0.000189984,2.229e-05
82944,0.000114263,1.5364e-05
92416,0.000127072,1.7083e-05
102400,0.000182565,2.1583e-05
112896,0.0001547,3.5736e-05
123904,0.000169335,3.825e-05
135424,0.000185207,3.0594e-05
147456,0.000215475,3.4601e-05
160000,0.000218228,4.0796e-05
173056,0.000252362,4.8268e-05
186624,0.000254434,5.4815e-05
200704,0.000272808,6.2237e-05
215296,0.000292444,6.9106e-05
230400,0.000323363,7.4557e-05
246016,0.000384331,8.1611e-05
262144,0.000394306,8.6614e-05
278784,0.000377428,9.1729e-05
295936,0.000399837,9.0806e-05
313600,0.000423844,0.000103239
331776,0.000480177,0.000109363
350464,0.00047294,0.000115785
369664,0.00049883,0.000121031
389376,0.000525444,0.000126914
409600,0.000552462,0.000133647
430336,0.000579997,0.000140415
451584,0.000629385,0.000147163
473344,0.000637249,0.000153962
495616,0.000666951,0.000162311
518400,0.000697398,0.000169849
541696,0.000728495,0.000177086
565504,0.000760691,0.000185864
589824,0.000793347,0.000191652
614656,0.000826568,0.000199463
640000,0.000860163,0.000208835
665856,0.000895062,0.00021774
692224,0.000930853,0.000223965
719104,0.000966945,0.000233638
746496,0.00100329,0.000244621
774400,0.00104136,0.000251525
802816,0.00108015,0.000260674
831744,0.00111776,0.000272449
861184,0.00115744,0.000279728
891136,0.00119771,0.000289697
921600,0.0012382,0.000302001
952576,0.00128039,0.000309405
984064,0.00132219,0.000320061
1016064,0.0013655,0.000332623
1048576,0.00140951,0.000340842
1081600,0.00145454,0.000351511
1115136,0.00149912,0.000361744
1149184,0.00154605,0.00037363
1183744,0.00159216,0.000385235
1218816,0.00163904,0.00039616
1254400,0.00168608,0.000410479
1290496,0.00173504,0.000418447
1327104,0.00178576,0.000431407
1364224,0.00183573,0.000447378
1401856,0.00188693,0.000454644
1440000,0.00193924,0.000469396
1478656,0.0019915,0.000480869
1517824,0.00204412,0.000496261
1557504,0.00210349,0.000509629
1597696,0.00215756,0.000521236
1638400,0.00221408,0.000534911
1679616,0.00226904,0.000548283
1721344,0.00232573,0.000564541
1763584,0.00238538,0.000589197
1806336,0.00244357,0.000591039
1849600,0.00250726,0.000605687
1893376,0.00256577,0.000620372
1937664,0.00262848,0.000634969
1982464,0.00269406,0.000641713
2027776,0.00276144,0.00068652
2073600,0.00282414,0.000698847
2119936,0.00289108,0.000719245
2166784,0.00295663,0.000739738
2214144,0.0030275,0.000761511
2262016,0.00309238,0.000782579
2310400,0.00317291,0.000769376
2359296,0.00324026,0.000831183
2408704,0.00329966,0.00082022
2458624,0.00336833,0.000874962
2509056,0.00344266,0.000898935
2560000,0.00352124,0.00089027
2611456,0.00359467,0.000948464
2663424,0.00367333,0.000975544
2715904,0.00374855,0.00101844
2768896,0.00382179,0.000984885
2822400,0.00390601,0.0010588
2876416,0.00397053,0.00104817
2930944,0.00405456,0.00111478
2985984,0.00413905,0.00114736
3041536,0.00420887,0.00113962
3097600,0.00429534,0.00120823
3154176,0.00436937,0.00120002
3211264,0.0044544,0.00127728
3268864,0.00454087,0.00129742
3326976,0.00461813,0.00129262
3385600,0.00470454,0.00136705
3444736,0.00478344,0.00135236
3504384,0.00487111,0.00144269
3564544,0.00495399,0.00142136
3625216,0.00504526,0.00151115
3686400,0.00512754,0.00148043
3748096,0.00521483,0.00156336
3810304,0.00530333,0.00160098
3873024,0.0053844,0.00158014
3936256,0.00549898,0.00182884
4000000,0.00557292,0.00172439
4064256,0.005652,0.00168443
4129024,0.00575175,0.00180266
4194304,0.00583211,0.00175571
4260096,0.00593792,0.00188557
4326400,0.00603117,0.00188778
4393216,0.00611381,0.00193567
4460544,0.00621015,0.00195663
4528384,0.00630221,0.00191729
4596736,0.00640738,0.0020529
4665600,0.00649483,0.00200733
4734976,0.00659207,0.00211118
4804864,0.00668616,0.00208598
4875264,0.00679587,0.00219134
4946176,0.00689079,0.00225917
5017600,0.00700161,0.00229233
5089536,0.00708693,0.00223541
5161984,0.00719942,0.00235676
5234944,0.007288,0.00232877
5308416,0.00739327,0.00234037
5382400,0.00749903,0.00239269
5456896,0.00759821,0.00243019
5531904,0.0077183,0.00247605
5607424,0.00782682,0.00258591
5683456,0.00791872,0.00253972
5760000,0.00802919,0.0026215
5837056,0.00813629,0.00265065
5914624,0.0082508,0.00273257
5992704,0.00835032,0.00273616
6071296,0.00846167,0.00277779
6150400,0.00857766,0.002806
6230016,0.00867806,0.00284895
6310144,0.00880578,0.00289284
6390784,0.00891369,0.00297079
6471936,0.00902621,0.00302735
6553600,0.00914679,0.00304255
6635776,0.00925449,0.00306378
6718464,0.00936979,0.00311994
6801664,0.00949407,0.00326321
6885376,0.00963955,0.00326945
6969600,0.00974836,0.00327705
7054336,0.00987152,0.00334606
7139584,0.0099951,0.00334976
7225344,0.0101098,0.00341165
7311616,0.0102641,0.00358913
7398400,0.0103828,0.00362777
7485696,0.0105161,0.00377648
7573504,0.0106251,0.00375163
7661824,0.0107496,0.00377674
7750656,0.0108698,0.0038277
7840000,0.0109986,0.0038933
7929856,0.0111118,0.00379543
8020224,0.0112224,0.00384312
8111104,0.0113842,0.00399208
8202496,0.0114818,0.00395142
8294400,0.0116438,0.00414339
8386816,0.0117363,0.00400942
8479744,0.0118526,0.00403852
8573184,0.0120135,0.00414249
8667136,0.0121469,0.00421637
8761600,0.0122755,0.00424481
8856576,0.012399,0.00425837
8952064,0.0125775,0.00444637
9048064,0.0126666,0.0044168
9144576,0.0128196,0.00445005
9241600,0.0129545,0.00452842
9339136,0.0131173,0.00463437
9437184,0.0132287,0.00470738
9535744,0.0133809,0.00466608
9634816,0.01351,0.00473783
9734400,0.0136656,0.00492174
9834496,0.0138154,0.00507967
9935104,0.013928,0.00486512
10036224,0.014089,0.00508482
10137856,0.0142527,0.00514928
10240000,0.0143436,0.00501485
10342656,0.0144716,0.00506712
10445824,0.0146828,0.0052842
10549504,0.0148025,0.0052262
10653696,0.0149946,0.00540461
10758400,0.0150756,0.00543247
10863616,0.0152299,0.00547502
10969344,0.0153275,0.00535905
11075584,0.0155129,0.00557633
11182336,0.0156919,0.0056842
11289600,0.0158347,0.00574758
11397376,0.015958,0.00573363
11505664,0.0160969,0.00565819
11614464,0.0162845,0.00588319
11723776,0.0164456,0.00597133
11833600,0.016547,0.00583463
11943936,0.016761,0.00609908
12054784,0.0169102,0.00615672
12166144,0.017032,0.00604233
12278016,0.0171701,0.00610222
12390400,0.0173604,0.00627177
12503296,0.0174742,0.00614706
12616704,0.0176699,0.00639069
12730624,0.0178559,0.00651105
12845056,0.0179758,0.00636555
12960000,0.0181791,0.00657469
13075456,0.0183051,0.0065281
13191424,0.0184994,0.0067004
13307904,0.0186415,0.00667128
13424896,0.0188054,0.0067843
13542400,0.0189585,0.00686249
13660416,0.0191307,0.00691057
13778944,0.01931,0.00706134
13897984,0.0194706,0.00705448
14017536,0.0196273,0.0070601
14137600,0.0198544,0.00729723
14258176,0.0199774,0.00724119
14379264,0.0202105,0.00745721
14500864,0.0203233,0.00722011
14622976,0.0205553,0.00754725
14745600,0.0207012,0.00742196
14868736,0.0209467,0.0077827
14992384,0.0210809,0.0077988
15116544,0.0212033,0.00776091
15241216,0.0213854,0.00773165
15366400,0.0215734,0.00786976
15492096,0.0217399,0.00789112
15618304,0.021998,0.00821581
15745024,0.0220741,0.00787165
15872256,0.022329,0.00824293
16000000,0.0224912,0.00830725
16128256,0.0226188,0.00810059
16257024,0.0228808,0.00848298
16386304,0.0230155,0.00838163
16516096,0.0231194,0.00833828
16646400,0.0233579,0.00847201
16777216,0.0236779,0.00839488
